Date,Type,Symbol,Security,Shares,Quote,Amount,Fees,Taxes,Net Transaction Value,Account,Offset Account,Note
2025-07-03 00:00:00,Dividend,NVDA,NVIDIA Corporation,1,,USD 0.01,,,USD 0.01,Firstrade,,
2025-07-02 00:00:00,Dividend,VOO,Vanguard S&P 500 ETF,2,,USD 3.49,,USD 1.05,USD 2.44,Firstrade,,
2025-07-01 00:00:00,Sell,3023.TW,信邦,44,221.00,"9,724.00",,,"9,724.00",永豐大戶投,永豐台中分行,
2025-06-30 00:00:00,Deposit,,,,,"6,666.00",,,"6,666.00",永豐台中分行,,
2025-06-30 00:00:00,Buy,0050.TW,元大台灣50,41,48.34,"1,981.94",1.00,,"1,982.94",永豐大戶投,永豐台中分行,
2025-06-30 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00017865,"USD 109,151.97",USD 19.50,,,USD 19.50,Binance,Binance,
2025-06-30 00:00:00,Buy,ETH-USD,Ethereum USD,0.00177559,"USD 2,534.37",USD 4.50,,,USD 4.50,Binance,Binance,
2025-06-30 00:00:00,Buy,SOL-USD,Solana USD,0.009769,USD 153.55,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-30 00:00:00,Buy,XRP-USD,XRP USD,0.6769613,USD 2.22,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-30 00:00:00,Buy,AVAX,Avalanche,0.07990891,USD 18.77,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-30 00:00:00,Buy,ADA-USD,Cardano USD,2.57660117,USD 0.58,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-30 00:00:00,Dividend,AVGO,Broadcom Inc.,2,,USD 1.18,,USD 0.35,USD 0.83,Firstrade,,
2025-06-28 00:00:00,Deposit,,,,,"2,629.00",,,"2,629.00",永豐台中分行,,
2025-06-27 00:00:00,Buy,6940.TWO,格斯科技,"1,000",28.10,"28,100.00",40.00,,"28,140.00",永豐大戶投,永豐台中分行,
2025-06-27 00:00:00,Buy,3661.TW,世芯-KY,3,"3,075.00","9,225.00",13.00,,"9,238.00",永豐大戶投,永豐台中分行,
2025-06-27 00:00:00,Sell,2324.TW,仁寶,219,28.75,"6,296.25",,,"6,296.25",永豐大戶投,永豐台中分行,
2025-06-27 00:00:00,Sell,2324.TW,仁寶,132,28.40,"3,748.80",,,"3,748.80",永豐大戶投,永豐台中分行,
2025-06-27 00:00:00,Sell,BA,Boeing Company (The),1,USD 205.00,USD 205.00,,,USD 205.00,Firstrade,Firstrade,
2025-06-26 00:00:00,Sell,6585.TW,鼎基,87,120.00,"10,440.00",,,"10,440.00",永豐大戶投,永豐台中分行,
2025-06-26 00:00:00,Buy,6741.TWO,91APP INC,117,86.00,"10,062.00",14.00,,"10,076.00",永豐大戶投,永豐台中分行,
2025-06-26 00:00:00,Buy,2480.TW,敦陽科,65,154.50,"10,042.50",14.00,,"10,056.50",永豐大戶投,永豐台中分行,
2025-06-24 00:00:00,Buy,2308.TW,台達電,24,416.50,"9,996.00",14.00,,"10,010.00",永豐大戶投,永豐台中分行,
2025-06-23 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00019195,"USD 101,588.96",USD 19.50,,,USD 19.50,Binance,Binance,
2025-06-23 00:00:00,Buy,ETH-USD,Ethereum USD,0.00199587,"USD 2,254.66",USD 4.50,,,USD 4.50,Binance,Binance,
2025-06-23 00:00:00,Buy,XRP-USD,XRP USD,0.73934999,USD 2.03,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-23 00:00:00,Buy,ADA-USD,Cardano USD,2.7467,USD 0.55,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-23 00:00:00,Buy,AVAX,Avalanche,0.08978,USD 16.71,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-23 00:00:00,Buy,SOL-USD,Solana USD,0.01124875,USD 133.35,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-17 00:00:00,Sell,LMT,Lockheed Martin Corporation,1,USD 472.00,USD 472.00,,,USD 472.00,Firstrade,Firstrade,
2025-06-17 00:00:00,Buy,IGV,"iShares Expanded Tech-Software ",3,USD 107.00,USD 321.00,,,USD 321.00,Firstrade,Firstrade,
2025-06-17 00:00:00,Buy,AMD,"Advanced Micro Devices Inc. ",1,USD 129.00,USD 129.00,,,USD 129.00,Firstrade,Firstrade,
2025-06-16 00:00:00,Sell,6585.TW,鼎基,32,120.00,"3,840.00",,,"3,840.00",永豐大戶投,永豐台中分行,
2025-06-16 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00018411,"USD 105,914.94",USD 19.50,,,USD 19.50,Binance,Binance,
2025-06-16 00:00:00,Dividend,MCD,McDonald's Corporation,4,,USD 7.08,,USD 2.12,USD 4.96,Firstrade,,
2025-06-16 00:00:00,Buy,ETH-USD,Ethereum USD,0.00175967,"USD 2,557.30",USD 4.50,,,USD 4.50,Binance,Binance,
2025-06-16 00:00:00,Buy,SOL-USD,Solana USD,0.00980645,USD 152.96,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-16 00:00:00,Buy,XRP-USD,XRP USD,0.690033,USD 2.17,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-16 00:00:00,Buy,AVAX,Avalanche,0.0779873,USD 19.23,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-16 00:00:00,Buy,ADA-USD,Cardano USD,2.363777,USD 0.63,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-13 00:00:00,Buy,OXY,Occidental Petroleum Corporatio,1,USD 46.06,USD 46.06,,,USD 46.06,Firstrade,Firstrade,
2025-06-12 00:00:00,Sell,SHY,SHY,3,USD 82.45,USD 247.35,,,USD 247.35,Firstrade,Firstrade,
2025-06-12 00:00:00,Buy,BA,Boeing Company (The),1,USD 204.50,USD 204.50,,,USD 204.50,Firstrade,Firstrade,
2025-06-11 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00018394,"USD 106,012.83",USD 19.50,,,USD 19.50,Binance,Binance,
2025-06-11 00:00:00,Buy,AVAX,Avalanche,0.071465,USD 20.99,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-10 00:00:00,Sell,6190.TWO,萬泰科,281,40.50,"11,380.50",13.00,,"11,367.50",永豐大戶投,永豐台中分行,
2025-06-10 00:00:00,Dividend,CVX,Chevron Corporation,6,,USD 10.26,,,USD 10.26,Firstrade,,
2025-06-09 00:00:00,Buy,6789.TW,采鈺,24,209.50,"5,028.00",,,"5,028.00",永豐大戶投,永豐台中分行,
2025-06-09 00:00:00,Buy,ETH-USD,Ethereum USD,0.001789,"USD 2,515.37",USD 4.50,,,USD 4.50,Binance,Binance,
2025-06-09 00:00:00,Buy,ADA-USD,Cardano USD,2.2371,USD 0.67,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-09 00:00:00,Buy,SOL-USD,Solana USD,0.00979383,USD 153.16,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-09 00:00:00,Buy,XRP-USD,XRP USD,0.6621,USD 2.27,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-07 00:00:00,Sell,SHY,SHY,3,USD 82.25,USD 246.75,,,USD 246.75,Firstrade,Firstrade,
2025-06-06 00:00:00,Buy,TSLA,"Tesla, Inc.",1,USD 297.77,USD 297.77,,,USD 297.77,Firstrade,Firstrade,
2025-06-05 00:00:00,Dividend,SHY,SHY,29,,USD 7.88,,USD 2.36,USD 5.52,Firstrade,,
2025-06-03 00:00:00,Sell,3305.TW,昇貿,183,64.00,"11,712.00",16.00,35.00,"11,661.00",永豐大戶投,永豐台中分行,
2025-06-03 00:00:00,Buy,ETH-USD,Ethereum USD,0.00236155,"USD 2,540.70",USD 6.00,,,USD 6.00,Binance,Binance,
2025-06-03 00:00:00,Buy,XRP-USD,XRP USD,0.6866,USD 2.18,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-03 00:00:00,Buy,SOL-USD,Solana USD,0.009427,USD 159.12,USD 1.50,,,USD 1.50,Binance,Binance,
2025-06-02 00:00:00,Buy,2480.TW,敦陽科,61,165.23,"10,079.03",,,"10,079.03",永豐大戶投,永豐台中分行,
2025-06-02 00:00:00,Buy,IGV,"iShares Expanded Tech-Software ",3,USD 103.00,USD 309.00,,,USD 309.00,Firstrade,Firstrade,
2025-06-02 00:00:00,Sell,6190.TWO,萬泰科,5,40.15,200.75,,1.75,199.00,永豐大戶投,永豐台中分行,
2025-06-02 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00018452,"USD 105,679.60",USD 19.50,,,USD 19.50,Binance,Binance,
2025-06-02 00:00:00,Buy,ADA-USD,Cardano USD,2.1754,USD 0.69,USD 1.50,,,USD 1.50,Binance,Binance,
2025-05-29 00:00:00,Buy,0050.TW,元大台灣50,44,45.00,"1,980.00",1.00,,"1,981.00",永豐大戶投,永豐台中分行,
2025-05-29 00:00:00,Sell,CVX,Chevron Corporation,2,USD 137.80,USD 275.60,,,USD 275.60,Firstrade,Firstrade,
2025-05-29 00:00:00,Withdrawal,,,,,USD 43.19,,,USD 43.19,Binance,,
2025-05-26 00:00:00,Deposit,,,,,USD 453.25,,,USD 453.25,Binance,,
2025-05-26 00:00:00,Deposit,,,,,USD 401.82,,,USD 401.82,Binance,,
2025-05-26 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00219292,"USD 89,921.20",USD 197.19,,,USD 197.19,Binance,Binance,
2025-05-26 00:00:00,Buy,ETH-USD,Ethereum USD,0.0497,"USD 1,923.34",USD 95.59,,,USD 95.59,Binance,Binance,
2025-05-26 00:00:00,Buy,SOL-USD,Solana USD,0.22763,USD 131.22,USD 29.87,,,USD 29.87,Binance,Binance,
2025-05-26 00:00:00,Buy,ADA-USD,Cardano USD,43.2156,USD 0.69,USD 29.82,,,USD 29.82,Binance,Binance,
2025-05-26 00:00:00,Buy,XRP-USD,XRP USD,2.574418,USD 2.32,USD 5.96,,,USD 5.96,Binance,Binance,
2025-05-22 00:00:00,Buy,4958.TW,臻鼎-KY,48,103.00,"4,944.00",7.00,,"4,951.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2330.TW,台積電,36,838.00,"30,168.00",,,"30,168.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,6585.TW,鼎基,200,118.24,"23,648.00",,,"23,648.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2890.TW,永豐金,"1,000",20.73,"20,730.00",,,"20,730.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2454.TW,聯發科,14,"1,366.71","19,133.94",,,"19,133.94",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,0050.TW,元大台灣50,444,42.52,"18,878.88",,,"18,878.88",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2357.TW,華碩,27,561.74,"15,166.98",,,"15,166.98",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,1216.TW,統一,193,77.52,"14,961.36",,,"14,961.36",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2308.TW,台達電,35,345.97,"12,108.95",,,"12,108.95",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,3661.TW,世芯-KY,5,"2,297.20","11,486.00",,,"11,486.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2891.TW,中信金,300,37.23,"11,169.00",,,"11,169.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,3305.TW,昇貿,183,55.04,"10,072.32",,,"10,072.32",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,6190.TWO,萬泰科,286,35.05,"10,024.30",,,"10,024.30",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,2324.TW,仁寶,351,28.54,"10,017.54",,,"10,017.54",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,5904.TWO,寶雅,21,476.67,"10,010.07",,,"10,010.07",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,3023.TW,信邦,44,227.00,"9,988.00",14.00,,"10,002.00",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,6789.TW,采鈺,23,220.30,"5,066.90",,,"5,066.90",永豐大戶投,永豐台中分行,
2025-05-21 00:00:00,Buy,SHY,SHY,29,USD 82.58,"USD 2,394.82",,,"USD 2,394.82",Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,TSLA,"Tesla, Inc.",5,USD 233.07,"USD 1,165.35",,,"USD 1,165.35",Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,AMZN,"Amazon.com, Inc.",6,USD 190.64,"USD 1,143.84",,,"USD 1,143.84",Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,VOO,Vanguard S&P 500 ETF,2,USD 479.64,USD 959.28,,,USD 959.28,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,COST,Costco Wholesale Corporation,1,USD 930.00,USD 930.00,,,USD 930.00,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,CVX,Chevron Corporation,6,USD 137.50,USD 825.00,,,USD 825.00,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,AAPL,Apple Inc.,4,USD 201.38,USD 805.52,,,USD 805.52,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,ASML,ASML Holding N.V. - New York Re,1,USD 728.03,USD 728.03,,,USD 728.03,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,BRK-B,Berkshire Hathaway Inc. New,1,USD 526.47,USD 526.47,,,USD 526.47,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,LMT,Lockheed Martin Corporation,1,USD 471.00,USD 471.00,,,USD 471.00,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,AVGO,Broadcom Inc.,2,USD 171.93,USD 343.86,,,USD 343.86,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,OXY,Occidental Petroleum Corporatio,6,USD 43.55,USD 261.30,,,USD 261.30,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,AMD,"Advanced Micro Devices Inc. ",2,USD 109.73,USD 219.46,,,USD 219.46,Firstrade,Firstrade,
2025-05-21 00:00:00,Buy,NVDA,NVIDIA Corporation,1,USD 105.00,USD 105.00,,,USD 105.00,Firstrade,Firstrade,
2025-04-14 00:00:00,Buy,2356.TW,英業達,250,42.70,"10,675.00",15.00,,"10,690.00",永豐大戶投,永豐台中分行,
2025-04-10 00:00:00,Buy,MCD,McDonald's Corporation,4,USD 305.75,"USD 1,223.00",,,"USD 1,223.00",Firstrade,Firstrade,
2025-04-07 00:00:00,Deposit,,,,,"USD 6,186.12",,,"USD 6,186.12",Firstrade,,
2025-04-01 00:00:00,Deposit,,,,,"243,352.00",,,"243,352.00",永豐台中分行,,
2025-03-19 00:00:00,Deposit,,,,,"51,477.00",,,"51,477.00",永豐台中分行,,
2025-03-19 00:00:00,Deposit,,,,,"USD 6,000.00",,,"USD 6,000.00",Firstrade,,
